POZO,XCOORD,YCOORD,Prof,Fecha,runlife,ciclo,Dpiston,Lon_Superficie,SPM,RGP,AYS,Elasticity,SP,Fillage,BBPD,BNPD
BN-0088,103,220,7196,10/19/19,573,4,1.5,100,3,575.9249359,49.46276543,0.849321084,84.93210839,0.621705496,66.84581591,33.78202679
BN-0093,202,145,7201,10/19/19,572,3,1.125,45,5,872.2088582,24.68833428,0.765007431,34.42533438,0.429865018,25.40105571,19.12995817
BN-0068,110,259,7176,10/19/19,513,5,1.125,120,7,664.8048519,44.13529916,0.794195624,95.3034749,0.627512607,98.4487874,54.99812056
BN-0010,144,208,7285,10/19/19,292,0,2,45,7,1149.099227,40.63844248,0.8204432,36.919944,0.424036227,120.5362332,71.5521854
BN-0026,257,181,7161,10/19/19,465,2,1.125,120,4,937.6668542,8.501049895,0.698138595,83.77663137,0.205033422,49.45229829,45.24833374
BN-0030,156,91,7138,10/19/19,623,2,2,120,5,1074.989053,15.24912552,0.7827411,93.92893195,0.279417415,219.0422693,185.6402387
BN-0001,102,108,7012,10/19/19,479,6,2.5,100,7,328.3146045,58.00643225,0.898089468,89.80894675,0.943860858,458.1378896,192.3884451
BN-0032,201,66,7140,10/19/19,488,6,1.5,74,5,844.938162,16.39385576,0.769128746,56.91552721,0.322944329,74.65894282,62.41946342
BN-0028,141,194,7270,10/20/19,325,2,2,120,5,968.6278279,44.03459863,0.833156939,99.97883273,0.252766664,233.1506379,130.4836903
BN-0087,171,92,7195,10/20/19,483,3,1.125,74,7,1079.755046,25.59029222,0.781907759,57.8611742,0.270119171,59.77077376,44.47525809
BN-0037,285,190,7145,10/20/19,483,4,1.125,45,3,1428.933948,6.20203141,0.682922528,30.73151374,0.248173752,13.60532131,12.76151501
BN-0018,118,140,7003,10/20/19,636,5,1.5,100,7,435.9455125,51.91799184,0.831367438,83.13674381,0.641910201,152.6764732,73.4099143
BN-0072,109,172,7180,10/20/19,434,5,2.5,45,3,336.2419335,57.85751337,0.931877113,41.93447008,0.966815851,91.67923521,38.63590944
BN-0047,137,52,7155,10/20/19,552,3,1.125,54,3,459.6482064,56.33551828,0.853497962,46.08888993,0.600494577,20.40427171,8.909419491
BN-0029,283,169,7137,10/20/19,333,0,1.5,120,3,796.9133736,20.45265141,0.822501676,98.70020115,0.678952402,77.68199331,61.79396601
BN-0013,261,258,7303,10/20/19,493,0,1.125,54,5,1077.670619,11.65692723,0.704341378,38.0344344,0.157544239,28.064064,24.79265648
BN-0078,193,275,7186,10/20/19,635,5,2,45,5,586.0924459,15.78815663,0.796563663,35.84536481,0.623330115,83.59139074,70.39385104
BN-0003,85,180,7356,10/20/19,506,3,1.5,74,4,647.0363209,42.05957346,0.846334078,62.62872177,0.619234262,65.72258063,38.07994355
BN-0069,58,136,7177,10/20/19,470,0,2.5,45,5,298.3700923,54.36359424,0.935101486,42.07956688,0.959029951,153.3274218,69.97312435
BN-0096,72,233,7204,10/20/19,638,0,2,54,4,854.8989118,42.7019612,0.793411931,42.84424429,0.399883511,79.93022215,45.7984497
BN-0055,122,62,7163,10/20/19,468,6,1.125,100,5,343.9242367,54.87716027,0.861347026,86.13470264,0.964527674,63.55529786,28.67795519
BN-0071,69,85,7179,10/21/19,589,3,1.5,45,4,528.2622576,56.83639925,0.823358943,37.05115243,0.686358094,38.88147936,16.78264652
BN-0064,160,187,7172,10/21/19,473,0,2.5,54,7,1458.843329,12.95719229,0.694340984,37.49441316,0.224864293,191.2683751,166.4853639
BN-0094,202,181,7202,10/21/19,502,3,2.5,120,3,912.3936886,10.13280091,0.745010455,89.40125457,0.158770455,195.4534928,175.6485795
BN-0041,91,91,7149,10/21/19,309,5,2.5,120,4,431.9421908,56.31751343,0.85933422,103.1201064,0.613948336,300.5951102,131.3074186
BN-0015,141,72,7321,10/21/19,654,3,1.5,74,5,638.048341,40.01280994,0.820516165,60.7181962,0.672792737,79.64709387,47.77805358
BN-0053,60,198,7161,10/21/19,555,2,1.125,120,3,580.3845946,45.41762917,0.831470902,99.77650822,0.602096578,44.1726192,24.11046282
BN-0024,292,51,7221,10/21/19,540,7,2,45,7,1311.383577,17.38294227,0.743832822,33.47247697,0.307503926,109.2809428,90.2846996
BN-0027,205,293,7221,10/21/19,453,0,1.5,100,5,875.3709083,20.20909192,0.721005812,72.10058123,0.297314774,94.57793742,75.46459511
BN-0005,258,57,7415,10/21/19,523,3,1.125,54,3,941.190226,26.19564013,0.735663443,39.72582591,0.404034245,17.58724385,12.98015274
BN-0011,52,116,7041,10/21/19,648,3,2.5,100,7,442.6593546,57.01213597,0.816080975,81.6080975,0.686013943,416.3033074,178.9598997
BN-0092,180,211,7200,10/21/19,395,4,2,100,4,1223.50195,15.42999001,0.769779956,76.97799563,0.251253252,143.6101486,121.451117
BN-0054,240,253,7162,10/21/19,654,0,1.125,54,3,528.2597536,14.77913644,0.760012189,41.04065822,0.316673469,18.16934065,15.48406901
BN-0061,270,224,7169,10/21/19,302,5,2.5,74,5,1018.798615,11.0032577,0.693128548,51.29151257,0.209842162,186.8934489,166.3290811
BN-0089,109,103,7197,10/22/19,499,3,2.5,100,5,317.6719574,56.99761046,0.857075609,85.70756091,0.96019591,312.2969251,134.2951403
BN-0090,125,293,7198,10/22/19,561,6,1.125,120,4,376.0637206,42.62533891,0.884495066,106.139408,0.942687147,62.65276577,35.94681202
BN-0016,288,239,7106,10/22/19,470,0,2.5,45,3,1198.647447,13.75527846,0.677596888,30.49185996,0.198396329,66.66282883,57.4931711
BN-0008,275,214,7040,10/22/19,622,5,2,120,5,1448.798492,19.28716769,0.78983436,94.78012323,0.313209583,221.0272474,178.3973516
BN-0050,158,119,7158,10/22/19,637,0,1.125,120,4,847.9424801,14.186745,0.676937777,81.2325332,0.185387736,47.95054894,41.14792684
BN-0043,101,85,7151,10/22/19,411,5,1.125,74,3,431.6201224,53.23083588,0.805310813,59.59300017,0.602502366,26.38275232,12.33899273
BN-0038,246,147,7146,10/22/19,308,2,2,100,7,1121.136704,25.48912817,0.727535333,72.75353329,0.430494636,237.5257355,176.9824963
BN-0084,298,121,7192,10/22/19,612,3,2.5,120,4,1075.085386,23.01061723,0.771821452,92.61857428,0.256360565,269.983144,207.8583561
BN-0007,111,155,7144,10/22/19,646,7,2.5,100,3,376.5190196,56.36372327,0.902820116,90.28201159,0.930373558,197.3790478,86.12886751
BN-0023,154,227,7148,10/22/19,433,2,2.5,100,7,701.3977505,10.4087313,0.731648976,73.1648976,0.520385962,373.2324339,334.3836727
BN-0052,202,93,7160,10/22/19,460,2,2.5,100,4,831.0751024,15.56326934,0.775790909,77.57909086,0.431850047,226.1430499,190.947798
BN-0048,170,298,7156,10/22/19,393,1,1.125,74,4,1230.567353,16.78624764,0.739099045,54.69332935,0.39117905,32.28478865,26.86538408
BN-0099,192,150,7207,10/22/19,612,6,1.125,100,7,1488.901757,22.60552306,0.729417958,72.94179577,0.399487595,75.34910297,58.31604412
BN-0049,234,114,7157,10/23/19,598,1,1.125,120,3,1044.586089,25.6087255,0.795654912,95.47858947,0.360137827,42.26986341,31.44509012
BN-0022,102,139,7325,10/23/19,304,5,1.125,120,3,644.9298057,40.13242144,0.799593556,95.95122677,0.611300369,42.47910733,25.43121295
BN-0063,203,293,7171,10/23/19,544,4,2,54,4,646.3922807,11.46836323,0.743979424,40.17488892,0.366158581,74.95027277,66.35470325
BN-0085,263,122,7193,10/23/19,558,4,2,100,4,621.7518119,10.79874632,0.725638712,72.56387123,0.511515897,135.3751582,120.7563383
BN-0065,266,54,7173,10/23/19,564,4,1.125,100,3,832.0171424,17.62058359,0.762846865,76.28468652,0.395036707,33.77242267,27.8215247
BN-0067,50,103,7175,10/23/19,655,0,2.5,45,5,163.1416871,51.53123797,0.880602641,39.62711883,0.954709307,144.3913142,69.98468247
BN-0077,300,171,7185,10/23/19,627,3,1.5,120,4,893.0983192,23.72001882,0.742510419,89.10125033,0.304753683,93.5028521,71.32395798
BN-0002,225,245,7072,10/23/19,420,2,1.5,100,4,855.7358854,7.934094396,0.690802747,69.08027473,0.158803961,72.49284031,66.74118993
BN-0036,233,60,7144,10/23/19,522,6,1.5,100,5,1134.105897,27.09723086,0.759700726,75.9700726,0.405468099,99.65374274,72.65033801
BN-0080,139,96,7188,10/23/19,506,3,1.5,120,5,592.0999376,52.79227465,0.835984797,100.3181757,0.600745306,131.592367,62.12176319
BN-0073,220,212,7181,10/23/19,589,7,2,100,3,1176.765722,12.44127055,0.731921206,73.1921206,0.247600777,102.4104151,89.66925829
BN-0042,246,292,7150,10/23/19,636,3,2,74,3,1056.512895,14.7693545,0.707425492,52.3494864,0.230478498,73.24740138,62.42923301
BN-0060,128,58,7168,10/23/19,600,4,1.5,54,3,554.6527743,54.27863093,0.837115817,45.20425412,0.607294406,35.57800821,16.26675244
BN-0004,60,285,7079,10/24/19,355,4,1.125,54,3,619.0878981,45.26818558,0.858876266,46.37931834,0.644976191,20.53284891,11.23800076
BN-0035,273,242,7143,10/24/19,510,2,1.125,45,3,809.2018717,12.18480777,0.725947896,32.66765533,0.151459396,14.46248145,12.70025589
BN-0046,218,107,7154,10/24/19,328,2,2,54,5,865.4787413,12.96896588,0.725535688,39.17892714,0.233780465,91.3652581,79.51612895
BN-0058,143,188,7166,10/24/19,296,1,2,100,4,547.9621039,41.11207194,0.835752713,83.57527131,0.657743383,155.9180262,91.8168951
BN-0076,251,239,7184,10/24/19,571,1,1.5,120,7,539.2896459,5.122040102,0.79334475,95.20137004,0.584464051,174.832556,165.8775624
BN-0079,173,217,7187,10/24/19,611,1,2.5,45,4,1097.450061,7.624997754,0.739164478,33.26240152,0.15286108,96.95990043,89.5667102
BN-0086,103,112,7194,10/24/19,406,0,1.5,100,3,426.5890406,51.13114204,0.847823434,84.78234342,0.67500164,66.72794339,32.60918387
BN-0095,122,290,7203,10/24/19,573,5,2.5,45,5,632.6830599,42.34310451,0.836515213,37.64318456,0.684011905,137.1623538,79.08355498
BN-0091,142,233,7199,10/25/19,648,4,1.125,100,7,522.898354,45.50607154,0.843606679,84.36066785,0.624439965,87.14483352,47.48864323
BN-0048,170,298,7156,10/25/19,396,1,1.125,74,4,722.8411429,10.03104978,0.720698658,53.3317007,0.356111968,31.48103628,28.32315786
BN-0014,224,279,7212,10/25/19,660,3,1.5,74,7,1198.763285,13.69780263,0.681844628,50.45650245,0.179920638,92.66084393,79.96834441
BN-0094,202,181,7202,10/25/19,506,3,2.5,120,3,1467.802919,24.61777906,0.725301553,87.03618631,0.299665585,190.2828623,143.4394477
BN-0026,257,181,7161,10/25/19,471,2,1.125,120,4,665.8690675,17.29700989,0.777802169,93.33626025,0.636139572,55.09522772,45.56540073
BN-0016,288,239,7106,10/25/19,473,0,2.5,45,3,827.2420903,12.48596228,0.712925969,32.08166861,0.189780494,70.138548,61.38107535
BN-0067,50,103,7175,10/25/19,657,0,2.5,45,5,100.7805526,52.84885844,0.881776061,39.67992274,0.927266342,144.5837185,68.17287378
BN-0097,87,113,7205,10/25/19,659,6,1.125,120,7,627.4385078,44.28659474,0.841177076,100.9412491,0.66580031,104.2726258,58.09383059
BN-0013,261,258,7303,10/25/19,498,0,1.125,54,5,1464.358319,15.25358751,0.786821155,42.48834236,0.411708983,31.35042174,26.56835773
BN-0008,275,214,7040,10/25/19,625,5,2,120,5,1446.743549,16.05776287,0.768449541,92.21394486,0.39216368,215.0429194,180.5118373
BN-0080,139,96,7188,10/25/19,508,3,1.5,120,5,538.856818,51.91614428,0.825773991,99.09287887,0.695554871,129.9850839,62.5018402
BN-0050,158,119,7158,10/25/19,640,0,1.125,120,4,700.6474826,21.53518294,0.796607817,95.59293804,0.542815103,56.42731641,44.27559059
BN-0040,160,129,7148,10/25/19,335,5,2,100,4,911.047416,29.58685964,0.749885565,74.98855652,0.412240711,139.898651,98.50703349
BN-0064,160,187,7172,10/26/19,478,0,2.5,54,7,1071.205567,13.76296895,0.71467071,38.59221833,0.170215124,196.8685537,169.7735958
BN-0054,240,253,7162,10/26/19,659,0,1.125,54,3,665.2241303,9.066384738,0.727631222,39.29208597,0.330390738,17.3952204,15.81810279
BN-0011,52,116,7041,10/26/19,653,3,2.5,100,7,593.9861085,51.59314228,0.85174684,85.17468398,0.654697792,434.4973566,210.3265172
BN-0088,103,220,7196,10/26/19,580,4,1.5,100,3,548.7282285,47.8928619,0.824239662,82.42396616,0.698654285,64.87178256,33.80282933
BN-0006,65,233,7281,10/26/19,620,2,2,74,3,719.0363446,41.99057681,0.814680877,60.28638493,0.690960156,84.35270979,48.93252039
BN-0031,233,178,7139,10/26/19,590,3,2.5,74,3,981.7633686,27.04965698,0.798749359,59.10745257,0.254978391,129.2236682,94.26910921
BN-0055,122,62,7163,10/26/19,474,6,1.125,100,5,595.9295473,52.64301802,0.845955199,84.59551992,0.609271072,62.41959746,29.56003752
BN-0034,179,120,7142,10/26/19,341,3,2,54,4,870.5887651,18.99715785,0.773460579,41.76687124,0.289973247,77.92027499,63.11763735
BN-0030,156,91,7138,10/26/19,630,2,2,120,5,726.5085361,17.1483506,0.846232357,101.5478829,0.697715606,236.8096628,196.2007116
BN-0090,125,293,7198,10/26/19,565,6,1.125,120,4,412.9192061,46.74970717,0.825695836,99.08350033,0.6124118,58.4877517,31.14489905
BN-0079,173,217,7187,10/26/19,613,1,2.5,45,4,1330.762745,5.162821374,0.686045518,30.87204832,0.236599527,89.99202084,85.34589355
BN-0062,107,196,7170,10/26/19,376,7,2,120,7,333.2002351,45.03712697,0.880089196,105.6107036,0.900391327,344.797825,189.5107908
BN-0037,285,190,7145,10/26/19,489,4,1.125,45,3,1020.178367,11.40854492,0.690627801,31.07825105,0.182908926,13.75882734,12.18914534
BN-0099,192,150,7207,10/27/19,617,6,1.125,100,7,1242.467828,25.78083491,0.748604654,74.86046538,0.28358115,77.33109467,57.39449282
BN-0039,248,257,7147,10/27/19,536,7,1.5,45,4,1014.359895,13.60527084,0.680892285,30.64015281,0.161729686,32.15377636,27.779168
BN-0082,218,199,7190,10/27/19,348,5,1.125,74,4,1410.270477,17.22204649,0.773479268,57.2374658,0.339820817,33.7865606,27.96782343
BN-0001,102,108,7012,10/27/19,487,6,2.5,100,7,494.7266696,55.22889577,0.868180913,86.81809132,0.673378472,442.8807884,198.2826194
BN-0072,109,172,7180,10/27/19,441,5,2.5,45,3,401.3517849,55.14685874,0.805392904,36.2426807,0.637376651,79.23556067,35.53963796
BN-0018,118,140,7003,10/27/19,643,5,1.5,100,7,454.4192583,55.30951481,0.85934305,85.93430499,0.688921603,157.8140544,70.52786661
BN-0038,246,147,7146,10/27/19,313,2,2,100,7,758.5685678,11.54189953,0.764356405,76.43564048,0.423697835,249.547079,220.7446059
BN-0074,71,245,7182,10/27/19,388,1,1.125,45,7,554.3674857,45.00738401,0.823020134,37.03590604,0.667116053,38.25820667,21.03918868
BN-0002,225,245,7072,10/27/19,424,2,1.5,100,4,1369.301279,12.8552184,0.711986507,71.19865072,0.212355218,74.71586407,65.11097656
BN-0078,193,275,7186,10/27/19,642,5,2,45,5,1287.706713,17.00910976,0.744725099,33.51262946,0.280958462,78.15145191,64.85858568
BN-0086,103,112,7194,10/27/19,409,0,1.5,100,3,253.9871227,51.98210576,0.8929994,89.29994,0.900954387,70.28351778,33.74866524
BN-0020,170,62,7437,10/27/19,511,4,2.5,100,7,876.7222517,24.19389185,0.764503838,76.45038383,0.323196976,389.9925205,295.6381519
BN-0083,201,233,7191,10/27/19,365,4,2.5,74,4,1059.776568,11.77516575,0.676680725,50.07437365,0.195541393,145.9667992,128.7789667
BN-0098,152,97,7206,10/28/19,604,2,2.5,100,7,1208.119506,21.87571842,0.798197616,79.81976157,0.298414347,407.1805587,318.1068862
BN-0058,143,188,7166,10/28/19,300,1,2,100,4,512.0793493,47.72927387,0.809260356,80.92603563,0.637155268,150.9756121,78.91604872
BN-0087,171,92,7195,10/28/19,491,3,1.125,74,7,1025.705165,20.37787604,0.765069756,56.61516191,0.436129748,58.48363918,46.56591568
BN-0025,98,121,7267,10/28/19,373,2,1.125,45,7,632.3031829,41.69692768,0.827233205,37.22549425,0.626058015,38.45405189,22.41989368
BN-0076,251,239,7184,10/28/19,575,1,1.5,120,7,684.7891106,15.46442824,0.782394337,93.88732047,0.525464163,172.4193697,145.7557
BN-0045,258,199,7153,10/28/19,486,1,2,54,7,993.6641582,6.711463317,0.68818527,37.16200458,0.194265966,121.3265126,113.1837282
BN-0070,168,280,7178,10/28/19,336,3,2,74,7,1065.840494,9.020349495,0.682980427,50.54055158,0.237429037,165.0047928,150.1207838
BN-0010,144,208,7285,10/28/19,301,0,2,45,7,995.7313966,42.61451577,0.825686134,37.15587602,0.402813358,121.306504,69.61232472
BN-0019,127,266,7122,10/28/19,404,0,1.125,45,4,437.1226707,41.79167231,0.812723279,36.57254754,0.64968605,21.58831765,12.56619868
BN-0043,101,85,7151,10/28/19,417,5,1.125,74,3,525.4630994,55.0211362,0.843554701,62.4230479,0.610289528,27.63565867,12.43020527
BN-0027,205,293,7221,10/28/19,460,0,1.5,100,5,1491.249551,12.41514119,0.738343723,73.83437227,0.216608526,96.85223782,84.82789575
BN-0056,236,99,7164,10/28/19,337,6,1.5,120,7,1175.086797,27.67711673,0.746022844,89.52274125,0.419256554,164.4040382,118.9017406
BN-0075,220,89,7183,10/28/19,620,3,2,54,5,1190.637045,25.66442419,0.789415788,42.62845256,0.253027161,99.40955136,73.89666241
BN-0005,258,57,7415,10/29/19,531,3,1.125,54,3,1037.770564,23.73842473,0.736380236,39.76453272,0.425256779,17.60437996,13.42537747
BN-0092,180,211,7200,10/29/19,403,4,2,100,4,1050.179142,10.1994827,0.740946451,74.09464506,0.243037936,138.2309698,124.1321259
BN-0042,246,292,7150,10/29/19,642,3,2,74,3,1266.247608,11.03738496,0.742177541,54.92113806,0.205911027,76.84565638,68.36390546
BN-0033,297,198,7141,10/29/19,520,0,2.5,54,7,747.1769495,6.67655958,0.759427906,41.00910691,0.584492061,209.1977066,195.2304971
BN-0003,85,180,7356,10/29/19,515,3,1.5,74,4,646.8225802,44.73810821,0.81246286,60.12225167,0.647988174,63.0922909,34.86599352
BN-0035,273,242,7143,10/29/19,515,2,1.125,45,3,1156.4042,13.33610798,0.738051706,33.21232677,0.20617598,14.703616,12.74272589
BN-0004,60,285,7079,10/29/19,360,4,1.125,54,3,430.6177824,48.33470709,0.831693419,44.91144463,0.638702827,19.88299828,10.2726093
BN-0077,300,171,7185,10/29/19,633,3,1.5,120,4,949.2543919,25.55930848,0.753028448,90.36341371,0.3790756,94.82736634,70.59014725
BN-0015,141,72,7321,10/29/19,662,3,1.5,74,5,514.4664486,40.00782902,0.816090827,60.39072123,0.698862026,79.21752857,47.52431519
BN-0009,158,256,7464,10/29/19,648,6,1.5,45,7,811.5564344,15.41382878,0.750986093,33.79437418,0.278392213,62.06167845,52.4955976
BN-0095,122,290,7203,10/29/19,578,5,2.5,45,5,626.0600422,44.50055277,0.80280704,36.12631678,0.603439485,131.6352668,73.05684543
BN-0081,265,92,7189,10/29/19,432,4,2.5,74,5,1088.028798,15.32140903,0.734449525,54.34926483,0.39400137,198.0351337,167.6933608
BN-0049,234,114,7157,10/29/19,604,1,1.125,120,3,872.1075354,11.85084984,0.693427725,83.21132696,0.23402537,36.83895462,32.47322543
BN-0029,283,169,7137,10/30/19,343,0,1.5,120,3,632.6281683,29.55401658,0.824878058,98.98536702,0.667925451,77.90643311,54.88195295
BN-0065,266,54,7173,10/30/19,571,4,1.125,100,3,789.2552178,21.96984676,0.833209993,83.32099934,0.60600113,36.8875083,28.78337925
BN-0041,91,91,7149,10/30/19,318,5,2.5,120,4,599.9933642,54.50966249,0.807198087,96.86377048,0.663563235,282.357891,128.4455576
BN-0021,268,253,7225,10/30/19,357,6,1.5,74,7,1412.604353,16.09217192,0.767176079,56.77102983,0.408010797,104.2571577,87.47991664
BN-0046,218,107,7154,10/30/19,334,2,2,54,5,611.7855323,17.10846402,0.84551418,45.6577657,0.728364694,106.4739096,88.25785909
BN-0017,63,194,7166,10/30/19,579,0,1.5,45,5,666.890105,42.44320808,0.868604019,39.08718088,0.690130638,51.27260951,29.51086917
BN-0012,60,114,7024,10/30/19,437,0,1.5,100,5,518.1762567,51.60474048,0.807569016,80.7569016,0.628887919,105.9328657,51.26648527
BN-0023,154,227,7148,10/30/19,441,2,2.5,100,7,1040.953261,16.00781143,0.799856943,79.98569433,0.319952167,408.0270232,342.7108267
BN-0073,220,212,7181,10/30/19,596,7,2,100,3,1140.405689,16.70521484,0.758247535,75.82475349,0.264422801,106.0939951,88.37076529
BN-0093,202,145,7201,10/30/19,583,3,1.125,45,5,1344.754505,15.76715296,0.785846514,35.36309313,0.428062968,26.0929898,21.97886819
BN-0066,137,176,7174,10/30/19,334,7,1.5,45,7,351.6216325,59.02707579,0.927257223,41.72657502,0.908756328,76.62876869,31.39704732
BN-0024,292,51,7221,10/30/19,549,7,2,45,7,1283.607674,25.27141167,0.765116407,34.43023831,0.418272963,112.407842,84.0007935
BN-0022,102,139,7325,10/30/19,311,5,1.125,120,3,557.4697654,42.22307514,0.876395915,105.1675097,0.699558749,46.55929981,26.90053167
BN-0085,263,122,7193,10/31/19,566,4,2,100,4,686.2845064,25.03651287,0.791335782,79.13357817,0.467635506,147.6316034,110.669798
BN-0044,92,206,7152,10/31/19,579,3,2,100,3,506.5872147,41.85938662,0.836722355,83.67223546,0.611084346,117.0741919,68.06765328
BN-0084,298,121,7192,10/31/19,621,3,2.5,120,4,1035.115067,28.33849682,0.742921194,89.15054325,0.253299607,259.8738336,186.2294955
BN-0059,211,75,7167,10/31/19,326,0,1.125,54,5,1090.312677,14.94176919,0.704496379,38.04280446,0.15494813,28.07023992,23.87604946
BN-0028,141,194,7270,10/31/19,336,2,2,120,5,721.2323199,42.01115497,0.861414656,103.3697587,0.65874287,241.0582773,139.7869109
BN-0063,203,293,7171,10/31/19,552,4,2,54,4,950.7613312,6.730846955,0.735225508,39.70217743,0.21670329,74.06838221,69.08295276
BN-0051,214,195,7159,10/31/19,425,2,2,120,7,695.736853,15.23656489,0.823120715,98.77448579,0.520902178,322.4789412,273.3442281
BN-0047,137,52,7155,10/31/19,563,3,1.125,54,3,552.8916549,51.69993978,0.831162694,44.88278545,0.648163299,19.87031041,9.597371894
BN-0061,270,224,7169,10/31/19,312,5,2.5,74,5,595.3963715,9.367855115,0.741682308,54.88449078,0.30690769,199.9853633,181.2510242
BN-0096,72,233,7204,10/31/19,649,0,2,54,4,808.9395592,42.38345183,0.803496569,43.38881473,0.459158405,80.94617276,46.63839062
BN-0052,202,93,7160,10/31/19,469,2,2.5,100,4,1117.964234,23.98678573,0.73846904,73.84690398,0.39471523,215.2637251,163.6288766
